age,previous_gpa,attendance_rate,participation_score,assignment_completion,study_hours_per_week,digital_literacy,previous_course_failures,extracurricular_hours,work_hours_per_week,distance_from_campus,final_grade,gender_Female,gender_Male,gender_Non-binary,socioeconomic_status_High,socioeconomic_status_Low,socioeconomic_status_Middle,family_support_High,family_support_Low,family_support_Medium,program_of_study_Biology,program_of_study_Business,program_of_study_Chemistry,program_of_study_Computer Science,program_of_study_Data Science,program_of_study_Economics,program_of_study_Engineering,program_of_study_Liberal Arts,program_of_study_Mathematics,program_of_study_Psychology,first_generation_student_False,first_generation_student_True,has_textbooks_0,has_textbooks_1,has_online_resources_0,has_online_resources_1,has_tutoring_0,has_tutoring_1,has_study_group_0,has_study_group_1,completed_course,study_participation_interaction,gpa_attendance_interaction,extracurricular_work_interaction,engagement_score,academic_risk,is_high_gpa,is_low_attendance,has_all_study_resources,has_no_study_resources
-0.7197843730355994,0.2635040709995495,-1.856939688206924,-1.3008252732520762,-0.41653284597177914,0.38700999749683906,0.8999416257858646,-0.5283969817818658,0.05312503196336874,-0.8716396029430646,0.6173809229879101,-2.177044592867129,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,True,31.95,1.2716,0.0,113.4,-1.8900000000000001,0,1,0,-1
-0.7197843730355994,-0.08155363982882885,-0.7866574471654695,-0.3293351513311832,0.7651847345323093,0.6866925106583996,0.8999416257858646,-0.5283969817818658,0.17686346044947554,-0.020059443749883794,0.5705280032802447,0.5729064718071392,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,True,51.029999999999994,1.596,31.5,149.5,-1.6600000000000001,0,0,0,-2
0.07380368984819263,-0.2765862589926954,0.6849806342665307,1.667616765950653,1.0751434441727257,-0.7218153012009347,1.0590918779290857,-0.5283969817818658,-1.1430131100689978,-0.8716396029430646,-1.1864564857572166,0.5729064718071392,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,True,34.0,2.0745999999999998,0.0,180.0,-1.5299999999999998,0,0,0,-2
-1.1165784044774953,-0.981704189815903,1.5545849551127127,-1.3008252732520762,-0.20343623309399286,-0.6918470498847786,1.3243422981677866,-0.5283969817818658,0.3006018889355823,0.45304064469077227,2.4212183317330367,0.5729064718071392,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,True,15.75,1.9569999999999999,53.199999999999996,167.7,-1.06,0,0,0,-2
-1.1165784044774953,-0.6216439698210737,-0.25151632664474166,0.7500983174698097,-0.13240402880139776,1.1062480290845844,1.6426428024542277,-0.5283969817818658,-1.1842592528977,2.2508209807652655,-0.9521918872188884,0.5729064718071392,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,True,78.85000000000001,1.564,6.6000000000000005,145.6,-1.2999999999999998,0,0,0,-2
-0.7197843730355994,0.7735893826588912,0.1498395137458035,-2.21834372173292,-1.1591422544852779,-0.5120375419878425,-0.32021030731215994,-0.5283969817818658,0.5480787459077963,-0.8716396029430646,4.225055740478163,0.5729064718071392,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,True,11.479999999999999,2.3902,0.0,130.2,-2.23,0,0,0,-2
-1.1165784044774953,0.5035442176627688,-1.0542280074258328,0.9659850112300075,1.0751434441727257,-0.27229153145859386,0.15724044911750207,-0.5283969817818658,0.011878889134666417,0.7369006977551659,0.6408073828417428,0.5729064718071392,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,True,42.63,1.708,52.7,152.70000000000002,-2.05,0,0,0,-2
0.07380368984819263,-1.041714226481708,0.8187659143967125,-0.9230235591717288,-2.5862438134546966,-0.332228034090906,-0.3732603913598999,-0.5283969817818658,0.9605401741948192,-0.30391949681427743,0.5236750835725787,-0.11458129436142785,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,True,24.44,1.6967999999999999,32.400000000000006,120.5,-1.02,0,0,0,-2
-1.1165784044774953,0.08347396100213453,0.8187659143967125,0.4802399502695611,-0.1776063406239587,3.2939303751639764,0.051140281022021575,-0.5283969817818658,-1.2667515385551047,-0.8716396029430646,-0.9287654273650555,0.5729064718071392,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,True,131.04,2.3268,0.0,160.39999999999998,-1.77,0,0,0,-2
-1.1165784044774953,0.7735893826588912,0.7518732743316215,-1.3547969466921257,-1.1333123620152432,-0.8416883064655589,1.6426428024542277,-0.5283969817818658,1.0430324598522236,0.7369006977551659,-0.7179272886805602,-0.5729064718071392,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,True,13.200000000000001,2.6809,95.19999999999999,141.2,-2.23,0,0,0,-2
1.6609798156157767,-1.7768371756378185,0.35051743394107643,0.3722966033894618,0.30024667007168404,-0.8416883064655589,-1.381211988266964,-0.5283969817818658,0.8780478885374146,0.16918059162637863,2.2103801930485414,-0.11458129436142785,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,True,22.799999999999997,1.1781000000000001,57.2,160.6,-0.53,0,0,0,-2
-0.3229903415937034,0.5485517451621229,1.0194438345919856,-0.9230235591717288,-0.3971604266192533,-0.15241852619396978,-0.8507111477895619,-0.5283969817818658,2.197924459055888,-0.8716396029430646,1.882409755094882,0.5729064718071392,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,True,27.56,2.6796,0.0,157.4,-2.08,0,0,0,-2
0.07380368984819263,-0.7116590248197806,0.21673215381089447,-0.7071368654115306,-0.9525031147249999,-0.3022597827747501,1.5365426343587476,-0.5283969817818658,-1.1430131100689978,0.8315207154432971,-0.4602362302883992,0.11458129436142785,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,True,26.88,1.6800000000000002,5.3999999999999995,137.2,-1.2400000000000002,0,0,0,-2
-1.1165784044774953,0.5785567634950254,0.21673215381089447,0.5342116237096111,-0.3067558029741323,-1.0214978143624953,1.1121419619768256,-0.5283969817818658,0.42434031742168915,-0.8716396029430646,-0.5305156098498978,-0.11458129436142785,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,True,18.96,2.325,0.0,149.5,-2.1,0,0,0,-2
-0.7197843730355994,-0.8166765889849397,0.2836247938759855,-0.4372784982112825,-0.34550064167918404,-0.2423232801424379,-0.32021030731215994,-0.5283969817818658,-1.1842592528977,-0.8716396029430646,-0.5070891499960649,-0.5729064718071392,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,True,30.5,1.6492,0.0,148.1,-1.17,0,0,0,-2
0.07380368984819263,-1.9118597581358798,0.35051743394107643,0.4802399502695611,0.668322637769679,-0.12245027487781358,0.9529917098336046,1.4286288766694888,0.3418480317642847,-0.8716396029430646,1.0624836602107337,-0.11458129436142785,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,True,42.120000000000005,1.1088,0.0,166.5,0.56,0,0,0,-2
-1.1165784044774953,-1.7318296481384647,-0.6528721670352875,-0.16742013101103442,0.46168349800940106,-0.5719740446201546,0.42249086935620306,1.4286288766694888,1.1667708883383308,1.0207607508195595,0.8984984412339037,-2.6353697703128405,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,True,25.74,0.9672000000000001,118.0,147.1,0.43999999999999995,0,0,0,-1
0.47059772129008864,0.023463924336329545,-0.8535500872305605,0.10243823618921369,1.1913779602878818,-0.27229153145859386,1.6426428024542277,-0.5283969817818658,-0.8542901102680817,1.683100874636478,0.07857234634975545,-0.34374388308428355,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,True,34.79,1.6106999999999998,27.0,155.89999999999998,-1.73,0,0,0,-2
-0.7197843730355994,0.24850156183309793,-1.6562617680116516,0.5342116237096111,-0.6490018782020922,-0.7817518038332468,0.10419036506976159,-0.5283969817818658,-0.5243209676384634,0.45304064469077227,-0.17911871204240562,-2.6353697703128405,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,True,25.28,1.3536,25.2,116.2,-1.88,0,1,0,-2
-0.3229903415937034,-0.9667016806494522,-1.1211206474909237,-0.3293351513311832,0.14526731525147535,-1.0214978143624953,1.1651920460245655,-0.5283969817818658,-0.2768441106662497,2.061580945389003,-0.4602362302883992,-0.5729064718071392,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,True,15.12,1.1385,74.39999999999999,134.9,-1.0699999999999998,0,0,0,-1
-0.7197843730355994,0.6535693093272813,0.1498395137458035,-1.030966906051828,0.435853605539366,-0.5120375419878425,1.6426428024542277,-0.5283969817818658,-1.1017669672402954,-0.8716396029430646,3.9439382222321693,0.5729064718071392,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,True,20.5,2.331,0.0,157.1,-2.15,0,0,0,-2
2.0577738470576725,-1.7618346664713673,0.35051743394107643,-0.5452218450913814,-1.036450265252613,-0.931593060414027,0.6877412895949035,-0.5283969817818658,0.25935574610688017,-0.8716396029430646,-1.1630300259033837,-0.8020690605299949,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,True,15.930000000000001,1.1858,0.0,138.2,-0.54,0,0,0,-2
-0.3229903415937034,-0.09655614899528044,-1.7900470481418331,1.3437867253103553,1.4173895194006856,-1.1114025683109634,0.10419036506976159,1.4286288766694888,-1.1842592528977,1.3992408215720844,-0.6242214492652289,-0.34374388308428355,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,True,19.740000000000002,1.1925,4.800000000000001,147.7,-0.6499999999999999,0,1,0,-2
-1.1165784044774953,-1.2967568823113789,-1.0542280074258328,0.1564099096292636,0.18401215395652798,-1.3511485788402118,0.7938414576903846,3.3856547351208435,-0.48307482480976116,-0.20929947912614622,-0.015133493065575892,-2.4062071815899846,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,True,9.360000000000001,1.0360000000000003,13.299999999999999,137.4,1.15,0,0,0,-2
0.8673917527319847,-0.7116590248197806,-0.6528721670352875,-0.8690518857316794,0.9137066162350087,0.08732748433527857,-0.32021030731215994,1.4286288766694888,2.2804167447132926,2.62930105151779,-1.233309405464882,0.11458129436142785,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,True,32.33,1.3888,318.2,152.8,-0.2400000000000002,0,0,0,-2
-1.1165784044774953,0.023463924336329545,-0.6528721670352875,0.4802399502695611,0.14526731525147535,-0.5420057933039985,1.6426428024542277,1.4286288766694888,-0.11185953935144057,0.8315207154432971,-0.7647802083882258,-0.8020690605299949,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,True,31.2,1.6925999999999999,50.4,143.39999999999998,-0.73,0,0,0,-2
0.07380368984819263,-0.9216941531500981,-1.2549059276211056,0.5342116237096111,-2.728308222039887,1.1062480290845844,0.2633406172129826,1.4286288766694888,-1.0605208244115931,-0.30391949681427743,3.0068798280788567,-0.34374388308428355,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,True,75.05,1.1130000000000002,3.0,90.0,-0.10000000000000009,0,0,0,-2
-1.1165784044774953,-0.42661135065720723,-0.7197648071003785,0.5881832971496604,1.1590905947003385,-0.48206929067168625,-0.21411013921667943,1.4286288766694888,-0.9780285387541887,-0.8716396029430646,0.7813661419647396,-1.2603942379757063,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,True,33.6,1.4823000000000002,0.0,158.3,-0.43000000000000016,0,0,0,-2
-1.1165784044774953,1.028632038488562,-0.4521942468400146,-1.030966906051828,-0.5392248352044444,0.08732748433527857,-0.8507111477895619,-0.5283969817818658,-1.1430131100689978,-0.8716396029430646,-0.7647802083882258,-0.11458129436142785,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,True,30.5,2.21,0.0,133.0,-2.4,0,0,0,-2
0.07380368984819263,-0.6216439698210737,0.8856585544618035,-0.7071368654115306,1.3011550032855297,-0.6918470498847786,1.2182421300723056,1.4286288766694888,0.3418480317642847,2.061580945389003,-0.7882066682420587,-1.7187194154214176,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,True,19.599999999999998,1.9549999999999998,120.89999999999999,182.1,-0.2999999999999998,0,0,0,-2
0.8673917527319847,0.8486019284911471,-1.4555838478163785,-0.7071368654115306,0.09360753031140609,-0.18238677751012575,0.9529917098336046,-0.5283969817818658,-1.0605208244115931,-0.8716396029430646,-1.1630300259033837,0.5729064718071392,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,True,29.119999999999997,1.64,0.0,128.39999999999998,-2.28,0,0,0,-2
0.07380368984819263,-1.2067418273126718,0.2836247938759855,-0.3293351513311832,1.0880583904077432,-1.3511485788402118,-0.4793605594553804,-0.5283969817818658,0.7130633172226052,2.4400610161415277,-0.6710743689728946,-0.34374388308428355,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,True,8.19,1.4516,168.0,170.5,-0.9099999999999999,0,0,0,-2
-0.3229903415937034,0.5335492359956713,-2.592758728922924,0.6421549705897099,1.7079758096885764,-0.5120375419878425,0.6877412895949035,-0.5283969817818658,-0.1531056821801427,0.45304064469077227,0.2659840251804179,0.5729064718071392,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,True,33.209999999999994,1.0131,37.800000000000004,138.89999999999998,-2.07,0,1,0,-2
-0.3229903415937034,1.4937098226485506,-0.18462368657965142,0.3722966033894618,-0.43590526532430596,-0.8416883064655589,-1.5403622404101844,1.4286288766694888,-1.1842592528977,-0.8716396029430646,0.0551458864959225,0.11458129436142785,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,True,22.799999999999997,2.5599,0.0,141.2,-1.71,1,0,0,-2
-1.1165784044774953,-2.616977688959088,1.2201217547872585,0.4802399502695611,-0.0032545664512241314,0.9564067725038042,0.2633406172129826,1.4286288766694888,-1.1842592528977,-0.8716396029430646,-0.6476479091190618,0.5729064718071392,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,True,70.2,0.873,0.0,169.1,1.03,0,0,0,-2
-1.1165784044774953,-0.8616841164842931,-2.659651368988015,1.5057017456305037,0.345448981894245,-0.0025772696131895357,0.5285910374516836,-0.5283969817818658,-0.8955362530967841,-0.020059443749883794,-0.9756183470727211,-1.0312316492528506,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,True,56.25999999999999,0.6848000000000001,8.1,118.4,-1.1400000000000001,0,1,0,-2
-0.7197843730355994,0.5785567634950254,-0.25151632664474166,0.8040699909098591,0.17109720772151044,0.7466290132907121,1.6426428024542277,-0.5283969817818658,-0.4418286819810588,0.35842062700264105,-0.4836626901422321,0.5729064718071392,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,True,69.72000000000001,2.108,26.0,150.4,-2.1,0,0,0,-1
1.2641857841738806,-0.23157873149334132,0.9525511945268945,-0.11344845757098451,-1.3141216093054862,1.2860575369815206,-0.7446109796940814,1.4286288766694888,1.2905093168244375,1.210000786195822,-0.5070891499960649,-0.11458129436142785,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,True,67.67,2.2016,136.4,143.7,-0.56,0,0,0,-2
